nodenumber     x-coordinate     y-coordinate     z-coordinate
      4198    4.9637613083E-03    8.7015158333E-03    1.5951844534E-02
      4199    4.9637665234E-03    1.3203725347E-02    2.9430967230E-02
      4200    4.9652929441E-03    1.1733733099E-02    4.1325990454E-02
      4201    4.9654352005E-03    8.1560414361E-03    3.8113916441E-02
      4202    4.9655497722E-03    1.9056438337E-03    5.3946419774E-02
      4203    4.9658308432E-03    1.1818760996E-02    4.0576659416E-02
      4204    4.9658936134E-03    9.3307635975E-03    1.3096840230E-02
      4205    4.9665585692E-03    4.7621537105E-03    5.6135741832E-02
      4206    4.9667817022E-03    1.0183712118E-02    1.2930553410E-02
      4207    4.9672133183E-03    1.0763762410E-02    1.3536144506E-02
      4208    4.9672168323E-03    8.4381298435E-03    1.9934118973E-02
      4209    4.9690796247E-03    4.6038420552E-03    5.7484135437E-02
      4210    4.9692293564E-03    4.8027926004E-03    5.5819720802E-02
      4211    4.9694090556E-03    4.5488891353E-03    5.1746338720E-02
      4212    4.9695622407E-03    8.7904648815E-03    1.4654812366E-02
      4213    4.9697911448E-03    4.9898287068E-03    5.4657326625E-02
      4214    4.9710421980E-03    8.2765251163E-03    3.2674777639E-02
      4215    4.9713541749E-03    8.6782734844E-03    1.6451548090E-02
      4216    4.9720196692E-03    2.4907525425E-03    5.3062148310E-02
      4217    4.9728265471E-03    8.5072810367E-03    1.8765067245E-02
      4218    4.9732581889E-03    8.5258805419E-03    1.8501078196E-02
      4219    4.9745584903E-03    1.1291651532E-02    1.4464426786E-02
      4220    4.9773615439E-03    1.4444412515E-03    5.4933468701E-02
      4221    4.9778414510E-03    1.1326547809E-02    1.4525585351E-02
      4222    4.9778463277E-03    9.3617214437E-03    1.2870051081E-02
      4223    4.9783058288E-03    8.3943917511E-03    2.5252820897E-02
      4224    4.9785171780E-03    8.3858759717E-03    2.2423929468E-02
      4225    4.9794246120E-03    1.2388260002E-02    3.8175166814E-02
      4226    4.9797223453E-03    8.3881231900E-03    2.2173089163E-02
      4227    4.9804013081E-03    8.7609986019E-03    1.4658903628E-02
      4228    4.9824759142E-03    1.8755757361E-03    5.8509472134E-02
      4229    4.9826455819E-03    1.1101075442E-03    5.6394829778E-02
      4230    4.9833461725E-03    1.1717889399E-02    1.5605376232E-02
      4231    4.9839140904E-03    2.9014881861E-03    5.2603630115E-02
      4232    4.9859971164E-03    8.7437320314E-03    1.4699004323E-02
      4233    4.9860168112E-03    1.0016244181E-02    1.2704228919E-02
      4234    4.9867926735E-03    2.3074505375E-03    5.8484064207E-02
      4235    4.9870745268E-03    1.7118933989E-03    5.4326011631E-02
      4236    4.9879831629E-03    3.0050471598E-03    5.8445482058E-02
      4237    4.9883407131E-03    9.7165643428E-03    1.2579010146E-02
      4238    4.9889106801E-03    1.1795250635E-02    4.0827686699E-02
      4239    4.9889369150E-03    8.3253236011E-03    3.1097907109E-02
      4240    4.9894266101E-03    9.8658233271E-03    4.4890743257E-02
      4241    4.9900623876E-03    1.1704655187E-03    5.7641779118E-02
      4242    4.9911086960E-03    8.6991197918E-03    1.5002828202E-02
      4243    4.9911533879E-03    2.5649866792E-03    5.2984796445E-02
      4244    4.9914348125E-03    8.7504504966E-03    1.4559851627E-02
      4245    4.9915827934E-03    8.2088156859E-03    4.2661217084E-02
      4246    4.9918150175E-03    8.4083638051E-03    2.5958150220E-02
      4247    4.9920478964E-03    1.1384041375E-02    4.3895381220E-02
      4248    4.9922388023E-03    8.1987949099E-03    3.4466006662E-02
      4249    4.9924949322E-03    5.1075594268E-03    5.3641080776E-02
      4250    4.9925877856E-03    1.3227108405E-02    2.9360876962E-02
      4251    4.9926177637E-03    1.2786794618E-02    3.5976275311E-02
      4252    4.9934282340E-03    1.2859528935E-02    3.5135008964E-02
      4253    4.9938928238E-03    9.2085472799E-03    1.3021052426E-02
      4254    4.9944074968E-03    8.6679534203E-03    4.3995960812E-02
      4255    4.9945634182E-03    9.0491678387E-03    1.3290177560E-02
      4256    4.9949413034E-03    1.3632297267E-03    5.5177856459E-02
      4257    4.9971824729E-03    8.2201412642E-03    4.1178512421E-02
      4258    4.9974537905E-03    1.1746844087E-02    4.1520199831E-02
      4259    4.9986239029E-03    8.9134930494E-03    1.3612925111E-02
      4260    4.9990844778E-03    1.1566252904E-03    5.6014374443E-02
      4261    4.9992698464E-03    1.3321319683E-02    2.5953610646E-02
      4262    5.0004419048E-03    9.7522885891E-03    1.2501284487E-02
      4263    5.0006476506E-03    3.2535244730E-03    5.8426242496E-02
      4264    5.0006885299E-03    9.6616184921E-03    1.2492106017E-02
      4265    5.0010198765E-03    3.9920380833E-03    5.1866512096E-02
      4266    5.0028114601E-03    1.0445359696E-02    1.2910251748E-02
      4267    5.0039962241E-03    8.2403187934E-03    3.9808054752E-02
      4268    5.0047861519E-03    1.2085345507E-02    1.6853516850E-02
      4269    5.0052057032E-03    4.2071009282E-03    5.8371739244E-02
      4270    5.0055160210E-03    8.6219771861E-03    1.5954749465E-02
      4271    5.0077113891E-03    2.6265408519E-03    5.2926920245E-02
      4272    5.0078023361E-03    2.6729451176E-03    5.8454917714E-02
      4273    5.0095284201E-03    5.0985251657E-03    5.3426285893E-02
      4274    5.0095917339E-03    1.3249671125E-02    2.8887099948E-02
      4275    5.0111973104E-03    1.1373114212E-02    1.4417867482E-02
      4276    5.0134134038E-03    4.0245389886E-03    5.1885155943E-02
      4277    5.0148575226E-03    8.0852487321E-03    3.7714867626E-02
      4278    5.0150613579E-03    9.6253217146E-03    1.2384764946E-02
      4279    5.0151561792E-03    1.1758951520E-02    4.1329953550E-02
      4280    5.0155068285E-03    4.4150134147E-03    5.8262462457E-02
      4281    5.0158212030E-03    8.2201031343E-03    3.3187843460E-02
      4282    5.0161801079E-03    1.3249017412E-02    2.9145077334E-02
      4283    5.0173303800E-03    1.2952877116E-02    3.4224430833E-02
      4284    5.0175816230E-03    8.3212289774E-03    3.0688331525E-02
      4285    5.0176759798E-03    8.4646620278E-03    1.8558042198E-02
      4286    5.0182216285E-03    8.7748436280E-03    1.3971615991E-02
      4287    5.0186244034E-03    1.2709567258E-03    5.8405446001E-02
      4288    5.0186465219E-03    4.2659450697E-03    5.1856325509E-02
      4289    5.0192599359E-03    1.3029180632E-02    3.3413401341E-02
      4290    5.0197626063E-03    8.3813237130E-03    1.9947144416E-02
      4291    5.0201015088E-03    3.1464024277E-03    5.2428172999E-02
      4292    5.0210810588E-03    1.1971344980E-02    4.0163444710E-02
      4293    5.0221477334E-03    1.0337864418E-02    1.2685433150E-02
      4294    5.0233244961E-03    1.1775990723E-02    1.5516499785E-02
      4295    5.0243652323E-03    9.7843144298E-03    1.2342429623E-02
      4296    5.0246677101E-03    1.2458380525E-02    1.8165636278E-02
      4297    5.0249613166E-03    8.4069983482E-03    2.6961602815E-02
      4298    5.0249953637E-03    9.5497433165E-03    4.4752063192E-02
      4299    5.0250014734E-03    1.3307365749E-02    2.7599215130E-02
      4300    5.0253289393E-03    8.1611893186E-03    3.5990822978E-02
      4301    5.0265062598E-03    1.2715374209E-02    3.6651153257E-02
      4302    5.0269449883E-03    8.2822051303E-03    3.1390975663E-02
      4303    5.0271992946E-03    1.1769316683E-02    4.1253835040E-02
      4304    5.0277100749E-03    8.5705196149E-03    1.6963408813E-02
      4305    5.0285544615E-03    1.1263246393E-02    1.4043530676E-02
      4306    5.0288274210E-03    1.1953587435E-02    1.6191045225E-02
      4307    5.0300077569E-03    4.4336609855E-03    5.8213487488E-02
      4308    5.0300432289E-03    8.1943955965E-03    3.3353140666E-02
      4309    5.0331454147E-03    1.2070716974E-02    3.9849727442E-02
      4310    5.0332259898E-03    1.2408464418E-03    5.5628156972E-02
      4311    5.0334272293E-03    8.3005287692E-03    3.0850286278E-02
      4312    5.0337944647E-03    4.9153449207E-03    5.4894905683E-02
      4313    5.0345417993E-03    4.6455091582E-03    5.7273891586E-02
      4314    5.0352479360E-03    8.7402335239E-03    1.3898626199E-02
      4315    5.0355293668E-03    1.1031936935E-02    1.3586752698E-02
      4316    5.0365148460E-03    8.6157973265E-03    1.4785691357E-02
      4317    5.0365469053E-03    8.3289097479E-03    3.0149667814E-02
      4318    5.0372249982E-03    8.1930217972E-03    4.1188164239E-02
      4319    5.0379990025E-03    1.2660858054E-02    1.9336760272E-02
      4320    5.0381087003E-03    1.1495303467E-02    4.3588397574E-02
      4321    5.0392130252E-03    8.3374213337E-03    2.1417884183E-02
      4322    5.0409341963E-03    1.2623694121E-02    3.7172525091E-02
      4323    5.0420387090E-03    9.5455419851E-03    4.4735975623E-02
      4324    5.0427600567E-03    1.3259060252E-02    2.9572938382E-02
      4325    5.0430579175E-03    5.0380948988E-03    5.2968277597E-02
      4326    5.0435851197E-03    8.6634230032E-03    1.4338565145E-02
      4327    5.0441970419E-03    1.3286233790E-02    2.8607800689E-02
      4328    5.0443936554E-03    1.2094354178E-02    1.6631106174E-02
      4329    5.0444482174E-03    1.3327609212E-02    2.5293687215E-02
      4330    5.0445865201E-03    8.5096411667E-03    1.7681906110E-02
      4331    5.0450828998E-03    1.1280923042E-02    1.3990169021E-02
      4332    5.0466468494E-03    1.0840061022E-02    1.3171255254E-02
      4333    5.0474711332E-03    1.3231601600E-02    2.3959266703E-02
      4334    5.0483978990E-03    1.1779739920E-02    4.1278341258E-02
      4335    5.0485613993E-03    8.3202245142E-03    2.1960531580E-02
      4336    5.0490382625E-03    2.6419302365E-03    5.2961725524E-02
      4337    5.0490796929E-03    4.9070430955E-03    5.2411229431E-02
      4338    5.0492852424E-03    8.0930222171E-03    3.6666751189E-02
      4339    5.0495832833E-03    1.2563526103E-02    1.8529018763E-02
      4340    5.0496218502E-03    8.3864921836E-03    2.7080465201E-02
      4341    5.0497330533E-03    1.3302648653E-02    2.8240007001E-02
      4342    5.0504039752E-03    1.2438226319E-02    1.7929199567E-02
      4343    5.0507416769E-03    8.3407723928E-03    2.0446090210E-02
      4344    5.0509027597E-03    1.2784985219E-02    2.0175505141E-02
      4345    5.0509561080E-03    1.4384008747E-03    5.5013213633E-02
      4346    5.0513780531E-03    3.5158340539E-03    5.2204642820E-02
      4347    5.0517218463E-03    9.7282668085E-03    1.2173770997E-02
      4348    5.0524337495E-03    8.2972664022E-03    3.0584188768E-02
      4349    5.0525948786E-03    1.1776283735E-02    4.1351058834E-02
      4350    5.0529852101E-03    1.3260465277E-02    2.9842905551E-02
      4351    5.0530343992E-03    4.6163094657E-03    5.7459990780E-02
      4352    5.0535212142E-03    8.3483642954E-03    2.5608567883E-02
      4353    5.0552167018E-03    1.2320152727E-02    1.7406269527E-02
      4354    5.0554050394E-03    8.1582855697E-03    4.1696584278E-02
      4355    5.0561993577E-03    8.2163897593E-03    3.2624838379E-02
      4356    5.0565607485E-03    8.1418506363E-03    3.4186235384E-02
      4357    5.0567071161E-03    8.2703345877E-03    3.1131961725E-02
      4358    5.0572125200E-03    1.0019255221E-02    1.2199636209E-02
      4359    5.0573677572E-03    8.6472559031E-03    1.4171642737E-02
      4360    5.0579936752E-03    8.3735489855E-03    2.6704159679E-02
      4361    5.0588079331E-03    1.2344585599E-02    3.8801390557E-02
      4362    5.0588932691E-03    1.1810013034E-02    1.5373401860E-02
      4363    5.0593781096E-03    3.0802772390E-03    5.8410003717E-02
      4364    5.0595889860E-03    9.9270924488E-03    1.2128026289E-02
      4365    5.0601967985E-03    8.1782574382E-03    4.1183059434E-02
      4366    5.0602825927E-03    8.1481444042E-03    3.3756761177E-02
      4367    5.0606759028E-03    4.8779628968E-03    5.2414317213E-02
      4368    5.0607989741E-03    8.3319868330E-03    2.0261936145E-02
      4369    5.0609924737E-03    1.3309124684E-02    2.4742159265E-02
      4370    5.0617854356E-03    3.8940530862E-03    5.2035381755E-02
      4371    5.0628931866E-03    1.3207068736E-02    2.3544611446E-02
      4372    5.0639007429E-03    9.3375055155E-03    1.2199721108E-02
      4373    5.0644727940E-03    4.1731397358E-03    5.8347595192E-02
      4374    5.0648812516E-03    8.3573889875E-03    4.3401655480E-02
      4375    5.0658562135E-03    8.5219085592E-03    1.5512167176E-02
      4376    5.0662824791E-03    1.1088857168E-03    5.6505404784E-02
      4377    5.0668588265E-03    1.2919484302E-02    2.1105756300E-02
      4378    5.0671159697E-03    4.8012390049E-03    5.2302872263E-02
      4379    5.0680109456E-03    9.8660549435E-03    1.2074795807E-02
      4380    5.0680581412E-03    1.1599432218E-02    1.4661331742E-02
      4381    5.0682392378E-03    8.3697311470E-03    2.6968609272E-02
      4382    5.0684443207E-03    8.5644401089E-03    1.4673805274E-02
      4383    5.0699401484E-03    8.3134900016E-03    2.1035158190E-02
      4384    5.0709947376E-03    4.9712958351E-03    5.2788799572E-02
      4385    5.0710364498E-03    1.1684531578E-02    4.2721294209E-02
      4386    5.0717817608E-03    5.0137663829E-03    5.3780508347E-02
      4387    5.0722193174E-03    1.1697084257E-02    1.4919925321E-02
      4388    5.0733387406E-03    1.2435306620E-02    3.8269113905E-02
      4389    5.0733651619E-03    1.3286147366E-02    2.9380623477E-02
      4390    5.0745803757E-03    4.8564105878E-03    5.5173434192E-02
      4391    5.0748939514E-03    8.3685373255E-03    2.7285736395E-02
      4392    5.0756966243E-03    1.1903416024E-02    1.5627128189E-02
      4393    5.0756975917E-03    8.0508253101E-03    3.8264118762E-02
      4394    5.0771876127E-03    9.7841453782E-03    4.4798150719E-02
      4395    5.0773816546E-03    8.1690060918E-03    4.2573117256E-02
      4396    5.0774445263E-03    1.2882060771E-02    3.5597961342E-02
      4397    5.0784890270E-03    1.0001883353E-02    1.2049519918E-02
      4398    5.0785400279E-03    8.6331802301E-03    1.3887467768E-02
      4399    5.0790062721E-03    8.0402089727E-03    3.8122788874E-02
      4400    5.0795035786E-03    8.1420257341E-03    3.9363193927E-02
      4401    5.0813975921E-03    8.1239229300E-03    3.5804888065E-02
      4402    5.0814329710E-03    1.2789138306E-02    3.6476563423E-02
      4403    5.0821355819E-03    1.1995407292E-02    4.0225263018E-02
      4404    5.0821887243E-03    1.2495641089E-02    3.7942927840E-02
      4405    5.0822559403E-03    1.1179509110E-02    1.3596542490E-02
      4406    5.0841461860E-03    1.2515044602E-02    3.7829930010E-02
      4407    5.0845465564E-03    9.6499338298E-03    1.1977382437E-02
      4408    5.0845978252E-03    1.1320745881E-02    1.3847622828E-02
      4409    5.0858116918E-03    8.3209298695E-03    1.9603905430E-02
      4410    5.0859276918E-03    1.8809423675E-03    5.4104330439E-02
      4411    5.0859677679E-03    1.3343448305E-02    2.7932165336E-02
      4412    5.0868572393E-03    8.2515705060E-03    3.1020965394E-02
      4413    5.0875430889E-03    8.0126337891E-03    3.7500434072E-02
      4414    5.0878432851E-03    4.6688021080E-03    5.7065394521E-02
      4415    5.0879914895E-03    8.4930912786E-03    1.6991924584E-02
      4416    5.0889447085E-03    8.4815031888E-03    1.5507830179E-02
      4417    5.0892117906E-03    9.9853920184E-03    1.1974572574E-02
      4418    5.0894887048E-03    9.1722059089E-03    1.2169792182E-02
      4419    5.0896673368E-03    1.3005724254E-02    3.4152931657E-02
      4420    5.0898145777E-03    1.1788750832E-02    1.5079611157E-02
      4421    5.0911295801E-03    8.0844512594E-03    3.6306055645E-02
      4422    5.0923708482E-03    8.3376270270E-03    2.8503067367E-02
      4423    5.0924472019E-03    9.6766561139E-03    1.1925710116E-02
      4424    5.0924561560E-03    1.2703668616E-02    3.6967757552E-02
      4425    5.0926026882E-03    1.1079616350E-03    5.6644391867E-02
      4426    5.0926141769E-03    8.2068521817E-03    3.1996365107E-02
      4427    5.0927246014E-03    4.9231947049E-03    5.2796030803E-02
      4428    5.0933777190E-03    1.0866576156E-02    1.2944080555E-02
      4429    5.0935486727E-03    1.3399911215E-02    2.6200282824E-02
      4430    5.0940443228E-03    1.3394544220E-02    2.6772526351E-02
      4431    5.0944953179E-03    1.2380752778E-02    1.7457596200E-02
      4432    5.0948135168E-03    4.2156546085E-03    5.2060209394E-02
      4433    5.0949443156E-03    8.3027775267E-03    1.9918930396E-02
      4434    5.0961753686E-03    1.2447639983E-02    1.7719986352E-02
      4435    5.0962395956E-03    4.9864630508E-03    5.3434551435E-02
      4436    5.0972718359E-03    8.1541835698E-03    4.1178107317E-02
      4437    5.0976309526E-03    2.8858721824E-03    5.2770719994E-02
      4438    5.0979090274E-03    2.8332771335E-03    5.8406692444E-02
      4439    5.0991217665E-03    8.5584740591E-03    1.4067902267E-02
      4440    5.0997228405E-03    8.1781477379E-03    4.2734295158E-02
      4441    5.1009596155E-03    1.2482481875E-02    1.7842999216E-02
      4442    5.1018572101E-03    1.1818685815E-02    4.1152054920E-02
      4443    5.1028910616E-03    8.1392717323E-03    4.1523710047E-02
      4444    5.1035822254E-03    8.7563326804E-03    1.2989414204E-02
      4445    5.1037354325E-03    8.3373394524E-03    1.8848961521E-02
      4446    5.1040311778E-03    1.0735472154E-02    1.2679836424E-02
      4447    5.1046252178E-03    4.1734048979E-03    5.8329957597E-02
      4448    5.1058009324E-03    8.2527849098E-03    2.3177353663E-02
      4449    5.1065267210E-03    9.1016131011E-03    1.2125494609E-02
      4450    5.1076184765E-03    8.2330024127E-03    3.1090697081E-02
      4451    5.1079949388E-03    8.2582675076E-03    2.4379161990E-02
      4452    5.1086867789E-03    1.2981202046E-02    2.1264226083E-02
      4453    5.1087502864E-03    8.2783061768E-03    2.0510361256E-02
      4454    5.1098251954E-03    2.6422204562E-03    5.3040676391E-02
      4455    5.1099546965E-03    1.2024319323E-03    5.8185322207E-02
      4456    5.1100679375E-03    8.2810575208E-03    2.0134098459E-02
      4457    5.1100690273E-03    8.3176820141E-03    2.8865577590E-02
      4458    5.1103852825E-03    8.2771888033E-03    2.0469478505E-02
      4459    5.1106172734E-03    4.7928626243E-03    5.5545610759E-02
      4460    5.1110789830E-03    1.2734037370E-02    1.9180592511E-02
      4461    5.1129363012E-03    1.1357932046E-02    1.3765293486E-02
      4462    5.1130850490E-03    8.0186220300E-03    3.6819406733E-02
      4463    5.1136031392E-03    8.7755381162E-03    1.2811918516E-02
      4464    5.1141573937E-03    1.2413092026E-02    1.7491271838E-02
      4465    5.1145061231E-03    1.0075964713E-02    4.4824730582E-02
      4466    5.1147579935E-03    1.3088741044E-02    2.2068106989E-02
      4467    5.1150294637E-03    8.2432898054E-03    2.3365242654E-02
      4468    5.1154436096E-03    1.3458498630E-03    5.8480892132E-02
      4469    5.1154972407E-03    1.1831023386E-02    1.5056676093E-02
      4470    5.1158073586E-03    8.4511622761E-03    1.6160994847E-02
      4471    5.1181548877E-03    1.3257150816E-02    3.1645857866E-02
      4472    5.1188881207E-03    1.2117018789E-02    1.6221802920E-02
      4473    5.1201293083E-03    2.9460135121E-03    5.8390731528E-02
      4474    5.1211631243E-03    8.4380239530E-03    1.5978186131E-02
      4475    5.1218061662E-03    1.3412488546E-02    2.5702392485E-02
      4476    5.1220486271E-03    1.0004446158E-02    1.1802215343E-02
      4477    5.1225358183E-03    8.2433650722E-03    3.0575994148E-02
      4478    5.1234573283E-03    8.2550609488E-03    3.0264229360E-02
      4479    5.1234830822E-03    1.2717244290E-02    3.7005227851E-02
      4480    5.1237953813E-03    4.8693388273E-03    5.2826989993E-02
      4481    5.1238219428E-03    9.6002749522E-03    1.1729458639E-02
      4482    5.1244056291E-03    1.3342934264E-02    2.4633939521E-02
      4483    5.1246927364E-03    1.2264013977E-02    1.6791075016E-02
      4484    5.1254825264E-03    1.1327231525E-02    1.3632596076E-02
      4485    5.1259937228E-03    4.2275954031E-03    5.2153905266E-02
      4486    5.1262492191E-03    8.3025388771E-03    2.8987627426E-02
      4487    5.1266468104E-03    1.1294669316E-02    1.3556836766E-02
      4488    5.1270084673E-03    1.2148434985E-02    1.6309435422E-02
      4489    5.1270129270E-03    9.3261624893E-03    1.1765087932E-02
      4490    5.1270559904E-03    3.5220365888E-03    5.2337308378E-02
      4491    5.1271607336E-03    8.0712333127E-03    3.9039677298E-02
      4492    5.1278786497E-03    1.1753401100E-02    4.2296966760E-02
      4493    5.1278816612E-03    1.2121426715E-02    1.6179395813E-02
      4494    5.1296662123E-03    9.3377628567E-03    1.1738817120E-02
      4495    5.1298517421E-03    1.1194099889E-02    1.3338264928E-02
      4496    5.1313333593E-03    1.1875151096E-02    4.0876112589E-02
      4497    5.1313824889E-03    4.2745789596E-03    5.2180095557E-02
      4498    5.1315003515E-03    4.9128590911E-03    5.3144280442E-02
      4499    5.1319535266E-03    1.9595313222E-03    5.4016161410E-02
      4500    5.1320969015E-03    1.3429827372E-02    2.6384423720E-02
      4501    5.1326851930E-03    1.3429291624E-02    2.6059290680E-02
      4502    5.1328868056E-03    8.8812608655E-03    1.2294126875E-02
      4503    5.1329190283E-03    1.1703606213E-02    1.4570606780E-02
      4504    5.1336474838E-03    1.1309687530E-02    4.3991744670E-02
      4505    5.1341459695E-03    4.8090861024E-03    5.2686639896E-02
      4506    5.1355188346E-03    1.2229192095E-02    1.6588933577E-02
      4507    5.1355393496E-03    1.2901861994E-02    2.0422096325E-02
      4508    5.1361615105E-03    1.3117115432E-02    2.2141808066E-02
      4509    5.1366858936E-03    8.3982588354E-03    1.7642001024E-02
      4510    5.1367178816E-03    8.2923434807E-03    2.5749874887E-02
      4511    5.1367441218E-03    8.9489509378E-03    1.2111840877E-02
      4512    5.1367898716E-03    1.3290107966E-02    3.1181616727E-02
      4513    5.1370964322E-03    8.1528551451E-03    4.0163610253E-02
      4514    5.1378811379E-03    8.4228778539E-03    1.7173283685E-02
      4515    5.1391732074E-03    9.5945436948E-03    1.1635347480E-02
      4516    5.1403716979E-03    8.0778589949E-03    3.4618485424E-02
      4517    5.1410071833E-03    1.2924459511E-02    3.5560548146E-02
      4518    5.1410606364E-03    8.2753445629E-03    2.9442478177E-02
      4519    5.1412974244E-03    8.3086335909E-03    2.8075799109E-02
      4520    5.1422688091E-03    1.2717947080E-02    1.8780097757E-02
      4521    5.1428731284E-03    8.4120372336E-03    1.6293140880E-02
      4522    5.1438333793E-03    8.1361000732E-03    3.2793366290E-02
      4523    5.1442322440E-03    8.1454092179E-03    4.0044909419E-02
      4524    5.1445608386E-03    4.7161405438E-03    5.2545607845E-02
      4525    5.1456806199E-03    4.8632110449E-03    5.2983221208E-02
      4526    5.1462045534E-03    8.4119220915E-03    1.7178319649E-02
      4527    5.1472206577E-03    1.2253691626E-02    3.9495852110E-02
      4528    5.1533657991E-03    8.1954296104E-03    3.1157853752E-02
      4529    5.1536498739E-03    4.8163991052E-03    5.5161139209E-02
      4530    5.1547088635E-03    1.2976643197E-02    2.0868110175E-02
      4531    5.1557128772E-03    1.3189044109E-02    3.2802471731E-02
      4532    5.1559450458E-03    8.3015355712E-03    2.6685971780E-02
      4533    5.1586864438E-03    4.6891728465E-03    5.6714937787E-02
      4534    5.1590398245E-03    8.2450702903E-03    1.9682866194E-02
      4535    5.1590565538E-03    1.2683270612E-02    3.7280735070E-02
      4536    5.1616022875E-03    1.3389051829E-02    2.8062147298E-02
      4537    5.1626726469E-03    4.0933614997E-03    5.2244970884E-02
      4538    5.1628175038E-03    1.0106795602E-02    1.1661577867E-02
      4539    5.1636209304E-03    3.9682395487E-03    5.8315359167E-02
      4540    5.1637080245E-03    1.2406164641E-03    5.5743993185E-02
      4541    5.1638710067E-03    1.3317731309E-02    3.0791041034E-02
      4542    5.1639689511E-03    1.3334419114E-02    2.9887394508E-02
      4543    5.1644354162E-03    1.2839052858E-02    3.6505280871E-02
      4544    5.1657434038E-03    1.2932459030E-02    2.0431185069E-02
      4545    5.1671665464E-03    8.2873035821E-03    2.8189522435E-02
      4546    5.1672498921E-03    8.7664732441E-03    1.2259738672E-02
      4547    5.1673864933E-03    8.0572990824E-03    3.4719059982E-02
      4548    5.1683541014E-03    9.1600707258E-03    1.1598661731E-02
      4549    5.1690242348E-03    1.3429546656E-02    2.7174155194E-02
      4550    5.1694625311E-03    8.2912946829E-03    4.3253242046E-02
      4551    5.1697733327E-03    4.8849923401E-03    5.3399336608E-02
      4552    5.1707701873E-03    1.3277975283E-02    2.3317642470E-02
      4553    5.1713645218E-03    8.0796008804E-03    3.9398683232E-02
      4554    5.1714142098E-03    1.1902843192E-02    4.0858134861E-02
      4555    5.1715513508E-03    8.1353041241E-03    3.2540176746E-02
      4556    5.1734357685E-03    1.3351473032E-02    2.9444902217E-02
      4557    5.1744497357E-03    8.1984401388E-03    3.0773771041E-02
      4558    5.1746783887E-03    1.2945816200E-02    2.0469126779E-02
      4559    5.1752495433E-03    8.6684632960E-03    1.2506834260E-02
      4560    5.1760345718E-03    1.3926441432E-03    5.8451721174E-02
      4561    5.1764032787E-03    8.0543297164E-03    3.3669621629E-02
      4562    5.1764550002E-03    8.3334704076E-03    4.3375113329E-02
      4563    5.1769140102E-03    8.3813004214E-03    1.4213236025E-02
      4564    5.1781329867E-03    9.0891345451E-03    1.1592752767E-02
      4565    5.1785516467E-03    2.5614878981E-03    5.3229467338E-02
      4566    5.1788907608E-03    4.8861316124E-03    5.3773503342E-02
      4567    5.1790253931E-03    8.5343502876E-03    1.3079828495E-02
      4568    5.1798946126E-03    8.0037765367E-03    3.8747453667E-02
      4569    5.1799125854E-03    8.2848244188E-03    2.7594763833E-02
      4570    5.1799858517E-03    1.2570665981E-03    5.5701392545E-02
      4571    5.1801784959E-03    1.2380657836E-02    1.6983803803E-02
      4572    5.1802230443E-03    8.2024546329E-03    2.4315343516E-02
      4573    5.1802363743E-03    1.2967912220E-02    3.5345092874E-02
      4574    5.1802390481E-03    1.3116880836E-02    3.3554231105E-02
      4575    5.1813716810E-03    8.7444265324E-03    1.2195192065E-02
      4576    5.1814618436E-03    8.2038541562E-03    4.2976722744E-02
      4577    5.1815724560E-03    1.2956843315E-02    2.0504304569E-02
      4578    5.1818581390E-03    1.3336895083E-02    3.0373097080E-02
      4579    5.1824872148E-03    4.6536272477E-03    5.2629832121E-02
      4580    5.1832693735E-03    1.1680790302E-02    1.4221689849E-02
      4581    5.1832785543E-03    1.3432466599E-02    2.5212665946E-02
      4582    5.1832811984E-03    2.4030563566E-03    5.3429477157E-02
      4583    5.1844481845E-03    1.2720239703E-02    1.8505082807E-02
      4584    5.1846471638E-03    7.9849304561E-03    3.8587571686E-02
      4585    5.1847294886E-03    8.2655164558E-03    2.8813283333E-02
      4586    5.1861610073E-03    1.3419544166E-02    2.7720842186E-02
      4587    5.1864867353E-03    1.2918870040E-02    2.0136190036E-02
      4588    5.1871867282E-03    2.7170461027E-03    5.3070092156E-02
      4589    5.1881601626E-03    1.0380132658E-02    1.1746224631E-02
      4590    5.1883407556E-03    1.1177048563E-02    1.2975517063E-02
      4591    5.1883411820E-03    4.4642162485E-03    5.2446484792E-02
      4592    5.1883904139E-03    4.8773734713E-03    5.3958312492E-02
      4593    5.1885769572E-03    8.3512609897E-03    1.6125656384E-02
      4594    5.1890519812E-03    8.0414124996E-03    3.4950698334E-02
      4595    5.1893140351E-03    8.1236603316E-03    3.2488652019E-02
      4596    5.1895079583E-03    1.3351271594E-02    2.3956061743E-02
      4597    5.1896218933E-03    1.3386096116E-02    2.8669221203E-02
      4598    5.1909308163E-03    9.7440049237E-03    1.1263265419E-02
      4599    5.1915300704E-03    1.4587178355E-03    5.5101052093E-02
      4600    5.1917792800E-03    8.1945989104E-03    3.0562521791E-02
      4601    5.1919002942E-03    1.3331181605E-02    3.0955741461E-02
      4602    5.1923989829E-03    9.4325984435E-03    1.1296053848E-02
      4603    5.1928025563E-03    8.1536279956E-03    3.1542212891E-02
      4604    5.1933297268E-03    4.7671788801E-03    5.5474717342E-02
      4605    5.1938968936E-03    1.2570103319E-02    3.7921327062E-02
      4606    5.1939118355E-03    8.3562535757E-03    1.7062337327E-02
      4607    5.1942747524E-03    1.3459361485E-02    2.6858385900E-02
