nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
       10493   2.2204676893E-02   4.2076322622E-02   -2.6638438088E-02   6.8437254271E-03   1.4298994650E-02   9.1745889644E-02   9.3105349429E-02   1.3228658536E+04
       10494   2.2205221559E-02   -1.5487797880E-02   4.0713400571E-02   4.8548749933E-03   -2.1641183266E-03   1.1168777158E-01   1.1181418309E-01   1.3090035123E+04
       10495   2.2205671429E-02   4.4851679195E-02   -6.3651572857E-03   6.8708197568E-03   1.4770834939E-02   9.0345296723E-02   9.1802278670E-02   1.3194561080E+04
       10496   2.2205940966E-02   4.7991081197E-03   1.1839750389E-01   7.9874927857E-03   1.1806331221E-02   9.5056354696E-02   9.6119197177E-02   1.3479046638E+04
       10497   2.2207118078E-02   -1.5282508479E-02   4.1691052863E-02   4.9218300208E-03   -1.9494684461E-03   1.1149447563E-01   1.1162008302E-01   1.3102484296E+04
       10498   2.2207287244E-02   5.5257481573E-02   4.5747528611E-02   6.8140003364E-03   1.5689739572E-02   8.7202761542E-02   8.8864616969E-02   1.3034972318E+04
       10499   2.2207501174E-02   -2.0533341248E-02   3.5889129651E-03   2.4861402098E-03   -8.9325884288E-03   1.1706099921E-01   1.1742763544E-01   1.2620939989E+04
       10500   2.2208687748E-02   4.4123333816E-02   5.4606583370E-03   6.8819899224E-03   1.4857092233E-02   8.9910914256E-02   9.1389646445E-02   1.3172823852E+04
       10501   2.2208726537E-02   3.9837084136E-02   -9.7805586513E-02   6.6359148198E-03   1.2776698144E-02   9.6127571814E-02   9.7199739937E-02   1.3218420715E+04
       10502   2.2208852833E-02   3.9243399299E-03   1.3167918673E-01   8.2534957983E-03   1.2057093778E-02   9.4938566594E-02   9.6056364340E-02   1.3480426642E+04
       10503   2.2209369156E-02   6.2165684439E-02   2.4069767254E-02   6.7697124530E-03   1.5772057660E-02   8.7527372790E-02   8.9194326036E-02   1.3134631543E+04
       10504   2.2210615769E-02   4.1155872401E-02   -3.0570377582E-02   6.8326465460E-03   1.4156525388E-02   9.2106048620E-02   9.3437767858E-02   1.3233446321E+04
       10505   2.2210690807E-02   4.7002971633E-03   1.1973973233E-01   8.0159614940E-03   1.1825283880E-02   9.5056385769E-02   9.6123927578E-02   1.3479870572E+04
       10506   2.2211681369E-02   5.2839876177E-02   -4.4869750690E-02   6.8585785652E-03   1.4889312411E-02   9.1036478382E-02   9.2500660106E-02   1.3272674926E+04
       10507   2.2213461558E-02   -1.9462520881E-02   1.6466257102E-02   3.2287673853E-03   -7.0388461241E-03   1.1573593485E-01   1.1599472794E-01   1.2772419457E+04
       10508   2.2215908877E-02   -1.8772085688E-02   1.9463293843E-02   3.4651958223E-03   -6.3204002315E-03   1.1516370136E-01   1.1538905127E-01   1.2822985267E+04
       10509   2.2216409754E-02   7.5831997677E-03   1.2820639800E-01   8.0542989240E-03   1.2743415539E-02   9.3435224995E-02   9.4643582142E-02   1.3440449946E+04
       10510   2.2221059033E-02   1.2282427852E-02   9.3564941667E-02   7.4806957036E-03   1.2705979268E-02   9.3053677307E-02   9.4214593232E-02   1.3403377188E+04
       10511   2.2221344959E-02   5.4676195880E-02   -3.8354026245E-02   6.8571842108E-03   1.5058340393E-02   9.0529436441E-02   9.2029090254E-02   1.3271018611E+04
       10512   2.2222972313E-02   6.7316396474E-03   7.0751689788E-02   7.1554729277E-03   1.0482529116E-02   9.6555895009E-02   9.7386472728E-02   1.3457762919E+04
       10513   2.2223123545E-02   -1.3747066567E-02   4.7584133735E-02   5.3450002141E-03   -5.1058929601E-04   1.1014354802E-01   1.1027434379E-01   1.3181941777E+04
       10514   2.2224817996E-02   4.8334121354E-03   1.1775559608E-01   7.9839108534E-03   1.1775236624E-02   9.5108858028E-02   9.6167010484E-02   1.3480877566E+04
       10515   2.2226602227E-02   6.0832462339E-02   3.4348482875E-02   6.7721409014E-03   1.5782155658E-02   8.7257605721E-02   8.8931592169E-02   1.3090976443E+04
       10516   2.2227435848E-02   4.1643321173E-02   5.9340179194E-02   6.9526186313E-03   1.5292663936E-02   8.7958161125E-02   8.9547990399E-02   1.3047746238E+04
       10517   2.2236063710E-02   -1.6304781949E-02   3.5221409864E-02   4.5117732164E-03   -3.2731534541E-03   1.1268937440E-01   1.1282714537E-01   1.3026739693E+04
       10518   2.2237643112E-02   3.6246224666E-02   5.1263484218E-02   6.9926170689E-03   1.4892041173E-02   8.9043589047E-02   9.0550705874E-02   1.3125864222E+04
       10519   2.2239688082E-02   4.2268702680E-02   5.8845913783E-02   6.9468323972E-03   1.5315572905E-02   8.7905036329E-02   8.9499277460E-02   1.3044600979E+04
       10520   2.2241341746E-02   2.8756530068E-02   6.7453651824E-02   7.1114131395E-03   1.4528431683E-02   8.9668087642E-02   9.1115385448E-02   1.3188187479E+04
       10521   2.2242241083E-02   -1.9899405500E-02   1.0426502835E-03   2.4679501909E-03   -8.8604985930E-03   1.1697481254E-01   1.1733586827E-01   1.2622955613E+04
       10522   2.2243571113E-02   4.1298440618E-02   2.9913199754E-02   6.9218194952E-03   1.4954002750E-02   8.9227645903E-02   9.0736467734E-02   1.3133068653E+04
       10523   2.2245279991E-02   4.3687699890E-02   5.7665060500E-02   6.9314719677E-03   1.5367035196E-02   8.7788708667E-02   8.9392664374E-02   1.3036995785E+04
       10524   2.2250039380E-02   6.3570578901E-03   1.0165512630E-01   7.6870905870E-03   1.1559736144E-02   9.5179642752E-02   9.6186710391E-02   1.3473332529E+04
       10525   2.2253987578E-02   5.1895938396E-02   -4.8019261485E-02   6.8591183753E-03   1.4788387694E-02   9.1307788752E-02   9.2751583287E-02   1.3273765864E+04
       10526   2.2255112889E-02   2.6595842308E-02   5.0984385740E-02   7.0546578274E-03   1.3999272921E-02   9.0918762784E-02   9.2260334194E-02   1.3248049790E+04
       10527   2.2256753844E-02   -5.4131551911E-03   1.1563818885E-02   4.8271542146E-03   1.0644450711E-03   1.0760620463E-01   1.0771968128E-01   1.3178110480E+04
       10528   2.2257291633E-02   4.5526552317E-02   5.6183903387E-02   6.9126901088E-03   1.5429265175E-02   8.7649148618E-02   8.9264890981E-02   1.3029389557E+04
       10529   2.2257917754E-02   4.4620544981E-02   -1.2828516008E-02   6.8684447319E-03   1.4669106329E-02   9.0689038698E-02   9.2124155103E-02   1.3209023032E+04
       10530   2.2258460157E-02   -1.9875220733E-02   1.1718432523E-02   2.9468481060E-03   -7.8643978929E-03   1.1638815073E-01   1.1669076355E-01   1.2715251653E+04
       10531   2.2262927627E-02   5.2198795268E-03   1.1229459468E-01   7.8954119699E-03   1.1641625313E-02   9.5247485882E-02   9.6280571960E-02   1.3482986701E+04
       10532   2.2265956650E-02   3.6807788678E-02   5.0889316882E-02   6.9903902364E-03   1.4919920856E-02   8.8981328734E-02   9.0493902874E-02   1.3123012683E+04
       10533   2.2266238775E-02   -1.5266125983E-02   4.1511860762E-02   4.9188197204E-03   -2.0902246661E-03   1.1169266043E-01   1.1182045528E-01   1.3100052654E+04
       10534   2.2267611709E-02   4.0344008882E-02   3.9629599760E-02   6.9432051711E-03   1.5004941392E-02   8.8946858210E-02   9.0470436882E-02   1.3117523002E+04
       10535   2.2270288408E-02   3.8670968673E-02   4.9239696184E-02   6.9717156891E-03   1.5016809006E-02   8.8775178841E-02   9.0305823459E-02   1.3108062231E+04
       10536   2.2274747483E-02   6.2312998134E-02   -1.0880081893E-05   6.7991878467E-03   1.5655151134E-02   8.8343033644E-02   8.9976687568E-02   1.3217519730E+04
       10537   2.2275475805E-02   2.7030937006E-02   5.1105174747E-02   7.0566068576E-03   1.4046282883E-02   9.0825874664E-02   9.2176099243E-02   1.3244294164E+04
       10538   2.2277567435E-02   6.2453096500E-02   -2.5607239112E-03   6.8012564991E-03   1.5646603031E-02   8.8425160082E-02   9.0055994869E-02   1.3226467697E+04
       10539   2.2278540710E-02   4.7698256063E-03   1.1811070275E-01   8.0165902658E-03   1.1723911166E-02   9.5242493456E-02   9.6295630079E-02   1.3486654590E+04
       10540   2.2282470318E-02   7.8693573579E-03   7.2965323076E-02   7.2198870851E-03   1.0850135703E-02   9.6027495430E-02   9.6907853618E-02   1.3457361639E+04
       10541   2.2282820550E-02   4.2577509791E-02   -2.3767960413E-02   6.8534341105E-03   1.4363113975E-02   9.1541490207E-02   9.2914546931E-02   1.3228846076E+04
       10542   2.2285029802E-02   4.0276739222E-02   3.8976982493E-02   6.9445010403E-03   1.4990668678E-02   8.8988527356E-02   9.0509139004E-02   1.3121028690E+04
       10543   2.2285953837E-02   4.4229861206E-02   1.4589492106E-03   6.8834451332E-03   1.4805048403E-02   9.0092599192E-02   9.1560077023E-02   1.3184856058E+04
       10544   2.2289053282E-02   8.7656953922E-03   7.6253183009E-02   7.2804129377E-03   1.1226831145E-02   9.5462035894E-02   9.6395261539E-02   1.3452625048E+04
       10545   2.2291734847E-02   3.3290215306E-02   -1.0281955117E-01   6.3486420371E-03   1.1305381068E-02   9.8309665796E-02   9.9161016966E-02   1.3163952074E+04
       10546   2.2295312620E-02   6.2170993098E-02   2.8355262681E-02   6.7705049796E-03   1.5785140981E-02   8.7382582087E-02   8.9054624056E-02   1.3119836397E+04
       10547   2.2296986379E-02   3.5626958811E-02   -1.0271637565E-01   6.4586945322E-03   1.1827021920E-02   9.7608654652E-02   9.8534474401E-02   1.3183436408E+04
       10548   2.2298390190E-02   2.9675241102E-02   -7.0794230187E-02   6.4015717591E-03   1.1460620514E-02   9.7258490885E-02   9.8140409581E-02   1.3203149480E+04
       10549   2.2302363639E-02   4.3869727441E-02   -1.7360539371E-02   6.8656982974E-03   1.4548230337E-02   9.1027436084E-02   9.2437995105E-02   1.3219523202E+04
       10550   2.2303825070E-02   -1.8690424461E-02   1.9171967634E-02   3.4583622546E-03   -6.5021878724E-03   1.1540666263E-01   1.1564141341E-01   1.2820395906E+04
       10551   2.2304452958E-02   -1.7839889569E-02   2.2742594322E-02   3.7412886837E-03   -5.6227108224E-03   1.1468685220E-01   1.1488553515E-01   1.2880129283E+04
       10552   2.2305301031E-02   3.6334181945E-02   -4.4528126088E-02   6.7451171837E-03   1.3333182680E-02   9.3862139539E-02   9.5044050866E-02   1.3245358557E+04
       10553   2.2305539871E-02   4.7608961966E-03   1.1797692276E-01   8.0269792864E-03   1.1692428438E-02   9.5312843156E-02   9.6362250647E-02   1.3489442006E+04
       10554   2.2306113803E-02   6.1210672013E-02   3.3335052303E-02   6.7749670067E-03   1.5781822785E-02   8.7268098101E-02   8.8942043233E-02   1.3097243691E+04
       10555   2.2306603380E-02   6.1784077438E-02   3.0952308308E-02   6.7720798127E-03   1.5785861985E-02   8.7316769073E-02   8.8990295341E-02   1.3108574691E+04
       10556   2.2306963177E-02   7.9961440065E-03   8.5671909358E-02   7.4319915515E-03   1.1351448331E-02   9.5340964392E-02   9.6301554343E-02   1.3463584932E+04
       10557   2.2308294135E-02   4.4291184818E-02   5.7311565409E-02   6.9314970536E-03   1.5383428818E-02   8.7745548008E-02   8.9353101394E-02   1.3037709230E+04
       10558   2.2308503638E-02   6.9831056952E-03   9.4628595517E-02   7.5837381009E-03   1.1410372614E-02   9.5351156398E-02   9.6330435031E-02   1.3473716917E+04
       10559   2.2308901000E-02   4.0917993878E-02   6.0118234384E-02   6.9706133059E-03   1.5256358510E-02   8.8034093641E-02   8.9617786003E-02   1.3058409472E+04
       10560   2.2311510253E-02   4.2522314901E-02   -8.9740715813E-02   6.7231512817E-03   1.3287143047E-02   9.5084538078E-02   9.6243536485E-02   1.3245784659E+04
       10561   2.2313517540E-02   6.2175447722E-02   2.8420608641E-02   6.7715797219E-03   1.5784251568E-02   8.7379371191E-02   8.9051397514E-02   1.3119778998E+04
       10562   2.2313635237E-02   6.0573600814E-02   3.5252301568E-02   6.7795902335E-03   1.5773604923E-02   8.7238039970E-02   8.8911445122E-02   1.3087669327E+04
       10563   2.2313761223E-02   6.6014880754E-03   9.9324285390E-02   7.6680729677E-03   1.1477611464E-02   9.5309601186E-02   9.6303971809E-02   1.3477591652E+04
       10564   2.2314853595E-02   5.5883344940E-03   1.0759027522E-01   7.8270251915E-03   1.1515848996E-02   9.5397900832E-02   9.6408695586E-02   1.3485868059E+04
       10565   2.2315250542E-02   4.4347780684E-03   6.8543362030E-02   7.0944934394E-03   9.5135805169E-03   9.7998405661E-02   9.8714373642E-02   1.3472901256E+04
       10566   2.2315770635E-02   -1.7311946712E-03   2.5695368880E-02   5.6701138202E-03   4.1557219143E-03   1.0439467661E-01   1.0463110780E-01   1.3319296192E+04
       10567   2.2319170736E-02   -1.4860609529E-02   4.3167192162E-02   5.0411410478E-03   -1.8045335628E-03   1.1149313948E-01   1.1162163588E-01   1.3121055580E+04
       10568   2.2320146613E-02   4.0335183047E-02   4.5320040069E-02   6.9568202767E-03   1.5062025669E-02   8.8719216027E-02   9.0257195049E-02   1.3106517957E+04
       10569   2.2322339539E-02   2.8518374519E-02   6.7681242929E-02   7.1278155603E-03   1.4486984501E-02   8.9752472066E-02   9.1193117703E-02   1.3200028180E+04
       10570   2.2323017368E-02   -1.8480973893E-02   1.9830711467E-02   3.5173353404E-03   -6.3516138988E-03   1.1530435933E-01   1.1553272233E-01   1.2832806122E+04
       10571   2.2324430006E-02   7.2758269662E-03   9.1052053060E-02   7.5276905346E-03   1.1340058974E-02   9.5427068199E-02   9.6392885667E-02   1.3472438267E+04
       10572   2.2325926154E-02   3.9288411371E-02   -9.8536055572E-02   6.6112173489E-03   1.2607178090E-02   9.6374489731E-02   9.7420179661E-02   1.3217589713E+04
       10573   2.2328455218E-02   6.2119202618E-02   2.8983981045E-02   6.7724802570E-03   1.5784235779E-02   8.7363140628E-02   8.9035537447E-02   1.3117585573E+04
       10574   2.2329351310E-02   4.4145184712E-02   -1.5796741658E-02   6.8691836027E-03   1.4583299005E-02   9.0917012328E-02   9.2335049812E-02   1.3218062183E+04
       10575   2.2330294491E-02   -1.7052264137E-02   2.7749154268E-02   4.0760340897E-03   -4.6958508096E-03   1.1396695892E-01   1.1413646566E-01   1.2945098612E+04
       10576   2.2330949642E-02   4.0639085661E-02   3.2083659669E-02   6.9367139785E-03   1.4924615274E-02   8.9247201297E-02   9.0751997671E-02   1.3138612803E+04
       10577   2.2336721154E-02   3.3635837584E-02   -5.4471383623E-02   6.6443176460E-03   1.2686393758E-02   9.5114813722E-02   9.6186897928E-02   1.3239735116E+04
       10578   2.2338371786E-02   1.1365969366E-02   1.0194812505E-01   7.6351301540E-03   1.2671980264E-02   9.3205469836E-02   9.4372315345E-02   1.3423804222E+04
       10579   2.2339303630E-02   4.6291811752E-02   -7.3266428247E-02   6.8132071130E-03   1.3993028609E-02   9.3440756023E-02   9.4728029257E-02   1.3270329125E+04
       10580   2.2340056228E-02   4.2056342716E-02   2.7572331454E-02   6.9232577498E-03   1.4958260355E-02   8.9246269101E-02   9.0755592661E-02   1.3140038314E+04
       10581   2.2340962047E-02   3.4115701943E-02   -5.2792053392E-02   6.6647923343E-03   1.2804379157E-02   9.4893562259E-02   9.5985205843E-02   1.3241993352E+04
       10582   2.2342895704E-02   -5.6016225448E-03   1.1981246149E-02   4.8131145079E-03   7.8713037200E-04   1.0795551906E-01   1.0806562701E-01   1.3177276892E+04
       10583   2.2343369226E-02   -1.4899546816E-02   4.2891590847E-02   5.0260282248E-03   -1.9088251566E-03   1.1161791905E-01   1.1174732402E-01   1.3117422682E+04
       10584   2.2346160164E-02   3.8361528113E-02   4.9383022721E-02   6.9832816535E-03   1.4987743877E-02   8.8835460827E-02   9.0361151993E-02   1.3116997097E+04
       10585   2.2346323958E-02   3.7052107554E-02   5.0543963834E-02   6.9970823479E-03   1.4917956516E-02   8.8983856020E-02   9.0496581263E-02   1.3128077297E+04
       10586   2.2346348494E-02   4.8049114477E-02   5.4284175404E-02   6.8947586133E-03   1.5502606242E-02   8.7481394828E-02   8.9111519669E-02   1.3026266706E+04
       10587   2.2347140096E-02   3.3572640716E-02   -5.4680681461E-02   6.6413236049E-03   1.2664639315E-02   9.5150599678E-02   9.6219212673E-02   1.3240030043E+04
       10588   2.2347613243E-02   1.2841197586E-02   8.4458621159E-02   7.4018571900E-03   1.2461268273E-02   9.3474905457E-02   9.4591905822E-02   1.3415141357E+04
       10589   2.2347871538E-02   8.7476717572E-03   7.8745800001E-02   7.3341101005E-03   1.1256420581E-02   9.5447131121E-02   9.6388023190E-02   1.3459322190E+04
       10590   2.2347957332E-02   4.8976529264E-03   1.1580777575E-01   8.0036908034E-03   1.1609136075E-02   9.5435613326E-02   9.6471692209E-02   1.3493117307E+04
       10591   2.2348167008E-02   1.5452058185E-02   4.4582496657E-02   6.9497098356E-03   1.1796439788E-02   9.4645919300E-02   9.5631085420E-02   1.3386928485E+04
       10592   2.2348839225E-02   4.4803732001E-02   -9.4803443013E-03   6.8767126056E-03   1.4704563129E-02   9.0526256618E-02   9.1970193489E-02   1.3207337585E+04
       10593   2.2349491168E-02   -4.4439434722E-03   6.6843151098E-03   4.7635123758E-03   1.0181610467E-03   1.0765431628E-01   1.0776446314E-01   1.3170911220E+04
       10594   2.2350926311E-02   8.3884358739E-03   1.2338041395E-01   8.0152321465E-03   1.2668696934E-02   9.3543245758E-02   9.4736891733E-02   1.3449339823E+04
       10595   2.2354167705E-02   2.7892512518E-02   -9.0654929974E-02   6.1223561755E-03   1.0236395191E-02   9.9305219698E-02   1.0001896666E-01   1.3149036096E+04
       10596   2.2356583991E-02   2.4025139533E-02   7.2067752336E-02   7.2009530852E-03   1.4055633563E-02   9.0600304028E-02   9.1966459376E-02   1.3265028191E+04
       10597   2.2357130127E-02   3.4478017908E-02   -5.1453624870E-02   6.6795581366E-03   1.2885640738E-02   9.4732582424E-02   9.5837979981E-02   1.3244255725E+04
       10598   2.2362361341E-02   4.1647859524E-02   -9.2495723142E-02   6.6948767564E-03   1.3088804557E-02   9.5464024578E-02   9.6589430934E-02   1.3240222927E+04
       10599   2.2362433405E-02   2.7748138757E-02   -8.5627226624E-02   6.1600569364E-03   1.0378454612E-02   9.8999469876E-02   9.9732410265E-02   1.3161211025E+04
       10600   2.2362775105E-02   -1.7938087306E-03   6.7849251303E-02   6.9105931187E-03   6.9717378660E-03   1.0160441817E-01   1.0207751573E-01   1.3465168162E+04
       10601   2.2363209906E-02   -1.6403484175E-02   3.2832574296E-02   4.3924213087E-03   -3.8633350406E-03   1.1333081824E-01   1.1348168612E-01   1.3002542382E+04
       10602   2.2366419911E-02   4.2074835336E-02   -9.1158439059E-02   6.7084890747E-03   1.3174455971E-02   9.5291122997E-02   9.6431158024E-02   1.3243970968E+04
       10603   2.2367365268E-02   2.7183495393E-02   6.8711808475E-02   7.1536646569E-03   1.4355321083E-02   9.0019856857E-02   9.1437545844E-02   1.3223213499E+04
       10604   2.2369306330E-02   2.2751750676E-02   7.2662132854E-02   7.2190167459E-03   1.3895448401E-02   9.0909534047E-02   9.2248257814E-02   1.3285297849E+04
       10605   2.2369738801E-02   5.1262831236E-03   1.1276701761E-01   7.9526982655E-03   1.1535433849E-02   9.5507216311E-02   9.6529477421E-02   1.3494108269E+04
       10606   2.2372038388E-02   3.6342681463E-02   5.0924231591E-02   7.0072140064E-03   1.4870190027E-02   8.9087712976E-02   9.0591634287E-02   1.3137346046E+04
       10607   2.2372062220E-02   3.6080894527E-02   -1.0222016257E-01   6.4741018815E-03   1.1882610246E-02   9.7501358930E-02   9.8435894950E-02   1.3190382799E+04
       10608   2.2373466659E-02   -5.5824064430E-03   6.5385917080E-02   6.6717420402E-03   5.0592955168E-03   1.0411788700E-01   1.0445402341E-01   1.3423887822E+04
       10609   2.2374437233E-02   8.3483555910E-03   8.2278776333E-02   7.3967810245E-03   1.1252810958E-02   9.5489970691E-02   9.6434810243E-02   1.3466342183E+04
       10610   2.2375699430E-02   8.9167405592E-03   1.1959118469E-01   7.9527544763E-03   1.2648302926E-02   9.3517745027E-02   9.4703719598E-02   1.3448239922E+04
       10611   2.2378275962E-02   4.4426280056E-02   -1.3946123811E-02   6.8740653530E-03   1.4617325639E-02   9.0798312746E-02   9.2223926292E-02   1.3217096559E+04
       10612   2.2378918095E-02   5.1714528650E-02   5.0721626446E-02   6.8604967026E-03   1.5600153557E-02   8.7293816344E-02   8.8941787580E-02   1.3026385987E+04
       10613   2.2382370858E-02   -6.5213845558E-04   2.7668731798E-02   5.8231992100E-03   4.7328627755E-03   1.0377704519E-01   1.0404799252E-01   1.3343971144E+04
       10614   2.2383205376E-02   -6.9200073373E-03   6.3245225855E-02   6.5275718780E-03   4.2248029085E-03   1.0514255648E-01   1.0542967010E-01   1.3398600952E+04
       10615   2.2384479206E-02   -1.4603085734E-02   8.9117596853E-04   3.2174564602E-03   -5.9214957724E-03   1.1447603097E-01   1.1467422468E-01   1.2823252443E+04
       10616   2.2385262850E-02   8.6817986119E-03   1.2143083787E-01   7.9917216074E-03   1.2646510943E-02   9.3562407558E-02   9.4750862588E-02   1.3450976144E+04
       10617   2.2386880727E-02   -2.0244405320E-02   4.9724293349E-03   2.5702901848E-03   -9.0370892189E-03   1.1734746294E-01   1.1772299024E-01   1.2638368882E+04
       10618   2.2386921558E-02   8.9350927683E-03   1.1951108096E-01   7.9558892768E-03   1.2641362608E-02   9.3534835281E-02   9.4719932611E-02   1.3449343960E+04
       10619   2.2388870336E-02   4.0461376983E-02   3.2766106914E-02   6.9443837408E-03   1.4912042445E-02   8.9257890474E-02   9.0761029563E-02   1.3142508912E+04
       10620   2.2390494778E-02   7.6139021773E-03   1.2934667715E-01   8.1538824955E-03   1.2655643874E-02   9.3729156648E-02   9.4930532114E-02   1.3458910912E+04
       10621   2.2391465210E-02   8.0699851968E-03   1.2600937031E-01   8.0851291852E-03   1.2650228453E-02   9.3658806948E-02   9.4854465961E-02   1.3455950607E+04
       10622   2.2391832108E-02   5.2979176896E-03   1.1048041507E-01   7.9170689444E-03   1.1474093282E-02   9.5575608400E-02   9.6586912769E-02   1.3495285221E+04
       10623   2.2393445432E-02   -8.8632661450E-03   5.9079122152E-02   6.2524731591E-03   2.8712419711E-03   1.0671807074E-01   1.0693962817E-01   1.3349888305E+04
       10624   2.2394695596E-02   -1.9765891316E-02   1.0769700420E-02   2.9062359945E-03   -8.2035564138E-03   1.1678709941E-01   1.1711093516E-01   1.2706505706E+04
       10625   2.2394978172E-02   2.8461690105E-02   -9.3730184040E-02   6.1241809379E-03   1.0243178283E-02   9.9370804842E-02   1.0008488971E-01   1.3147490959E+04
       10626   2.2398381872E-02   -5.2202857323E-03   1.7149011942E-02   5.0361517536E-03   1.3263496337E-03   1.0748506062E-01   1.0761115316E-01   1.3216686832E+04
       10627   2.2399024257E-02   3.9599343513E-02   -3.5262122544E-02   6.8173190997E-03   1.3867416096E-02   9.2708443820E-02   9.3987428012E-02   1.3247812262E+04
       10628   2.2399789220E-02   5.9601585846E-02   -2.0511007672E-02   6.8409608750E-03   1.5417158104E-02   8.9312817515E-02   9.0891511606E-02   1.3261014870E+04
       10629   2.2400053811E-02   2.7813677389E-02   -8.5015626312E-02   6.1644144391E-03   1.0381951085E-02   9.8972021892E-02   9.9705797380E-02   1.3164872364E+04
       10630   2.2401769327E-02   4.1175526416E-03   1.2559345390E-01   8.2351863893E-03   1.1722136945E-02   9.5532271659E-02   9.6600422969E-02   1.3501106889E+04
       10631   2.2402195006E-02   3.6904344506E-02   -1.0151113727E-01   6.5090209017E-03   1.2048667377E-02   9.7244311153E-02   9.8203837961E-02   1.3198857951E+04
       10632   2.2403717657E-02   3.7705203876E-02   -1.0066038010E-01   6.5437067166E-03   1.2225554036E-02   9.6970556358E-02   9.7956996021E-02   1.3206133055E+04
       10633   2.2404039670E-02   6.2551241266E-02   -4.2369956777E-03   6.8092500545E-03   1.5629027910E-02   8.8476596568E-02   9.0104053959E-02   1.3232939722E+04
       10634   2.2407530142E-02   4.0282840519E-02   -9.6158888125E-02   6.6458367328E-03   1.2781039297E-02   9.6029308032E-02   9.7103811009E-02   1.3229702934E+04
       10635   2.2408564625E-02   8.2950961294E-03   8.2404605543E-02   7.4085135310E-03   1.1208146889E-02   9.5574179033E-02   9.6513897068E-02   1.3470126078E+04
       10636   2.2408808585E-02   1.0973807770E-02   1.0474445852E-01   7.7041747387E-03   1.2618471402E-02   9.3356899843E-02   9.4520319917E-02   1.3435332069E+04
       10637   2.2409534260E-02   3.6347943876E-02   -4.4496534715E-02   6.7463278076E-03   1.3290534263E-02   9.3910655144E-02   9.5086078842E-02   1.3251234522E+04
       10638   2.2410263851E-02   -5.4053885551E-03   1.6352597755E-02   4.9869491366E-03   1.1220536546E-03   1.0770130930E-01   1.0782254259E-01   1.3208233226E+04
       10639   2.2411207262E-02   -1.8083603537E-02   2.0694116192E-02   3.6085678833E-03   -6.2236489144E-03   1.1529391874E-01   1.1551815124E-01   1.2851084375E+04
       10640   2.2412637554E-02   5.4888845647E-02   -3.7469917132E-02   6.8646091539E-03   1.5048113457E-02   9.0486555440E-02   9.1985788538E-02   1.3274124569E+04
       10641   2.2413042716E-02   4.9948552651E-02   -5.9077509667E-02   6.8551952291E-03   1.4490843449E-02   9.2136821435E-02   9.3520971496E-02   1.3281734762E+04
       10642   2.2414152855E-02   3.4312222053E-02   6.4649206687E-02   7.0676457872E-03   1.4903570652E-02   8.8844617060E-02   9.0362791102E-02   1.3133182590E+04
       10643   2.2414468575E-02   -3.9687526865E-03   2.1518150947E-02   5.3190084999E-03   2.3800516810E-03   1.0640139351E-01   1.0656084196E-01   1.3265695095E+04
       10644   2.2414936951E-02   -8.9412665392E-03   5.8887422373E-02   6.2434928940E-03   2.7706738084E-03   1.0685305267E-01   1.0707115719E-01   1.3347595767E+04
       10645   2.2415321829E-02   3.3816244813E-03   3.3043557507E-02   6.2701958382E-03   6.9916463809E-03   1.0111721128E-01   1.0155239482E-01   1.3399687236E+04
       10646   2.2416083990E-02   5.1861235142E-02   -4.8157965403E-02   6.8649062353E-03   1.4753774257E-02   9.1344973002E-02   9.2783106680E-02   1.3277881402E+04
       10647   2.2416724875E-02   3.6666184965E-04   2.9263705766E-02   5.9530221318E-03   5.2991265801E-03   1.0314032447E-01   1.0344779238E-01   1.3363084018E+04
       10648   2.2417316445E-02   1.3652237934E-02   7.7896903277E-02   7.3366848829E-03   1.2386310212E-02   9.3601342263E-02   9.4701947706E-02   1.3415122741E+04
       10649   2.2419043946E-02   3.9132550520E-02   -9.8501115809E-02   6.6015137756E-03   1.2528818944E-02   9.6468020030E-02   9.7501949605E-02   1.3219692126E+04
       10650   2.2421109691E-02   -1.5729421708E-02   3.8134161273E-02   4.7189952356E-03   -3.0532552462E-03   1.1273343618E-01   1.1287346418E-01   1.3058458942E+04
       10651   2.2421707438E-02   -2.1084578287E-03   4.7275569910E-04   4.8272220392E-03   1.7352603204E-03   1.0689417286E-01   1.0701718270E-01   1.3183801491E+04
       10652   2.2421789427E-02   5.9946691501E-02   3.6988404777E-02   6.7914962504E-03   1.5758008615E-02   8.7211358458E-02   8.8883408468E-02   1.3080723798E+04
       10653   2.2424266484E-02   2.8010314664E-02   -9.1092508345E-02   6.1144871202E-03   1.0180044417E-02   9.9370970566E-02   1.0007801981E-01   1.3151682857E+04
       10654   2.2424576104E-02   4.4482223179E-02   -1.9874056838E-03   6.8889486871E-03   1.4756879309E-02   9.0244143135E-02   9.1701845517E-02   1.3198222074E+04
       10655   2.2426137375E-02   1.0335662317E-02   1.0872261926E-01   7.7791974178E-03   1.2587239972E-02   9.3473848969E-02   9.4637809377E-02   1.3443167207E+04
       10656   2.2426752251E-02   3.3875087437E-03   6.8072702950E-02   7.0865925622E-03   8.9621272185E-03   9.8835092706E-02   9.9493291576E-02   1.3482315832E+04
